,Link,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Model,Processor Core,RAM,RAM Type,Installed SSD Type,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Touch Screen,HDMI Port,LAN,Finger Print Sensor,Operating System,Color,Weight (Kg),Power Adapter,Warranty,Country Of Origin
1028,https://www.ryans.com/lenovo-legion-pro-5-16arx8-amd-ryzen-7-7745hx-1tb-ssd-16-inch-2.5k-qhd-wqxga-display-onyx-grey-gaming-laptop,Lenovo,Lenovo Legion Pro 5 16ARX8,Legion,82WM00C3LK,AMD,Ryzen 7 7745HX,8,16GB,DDR5,NVMe PCIe,Nvidia RTX 4070 Graphics,Dedicated,8GB,16,2.5K QHD WQXGA Display,2560x1600,No,1,Yes,No,Win-11 Home,Onyx Grey,2.5,300,2,China
1029,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1255u-13-inch-pixelsense-flow-multi-touch-display-laptop,Microsoft,Microsoft Surface Pro 9,Surface Pro,QIX-00018,Intel,Core i7 1255U,10,16GB,LPDDR5,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Home,Graphite,0.879,88,1,USA
1030,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1255u-13-inch-pixelsense-flow-multi-touch-display-laptop,Microsoft,Microsoft Surface Pro 9,Surface Pro,QIX-00018,Intel,Core i7 1255U,10,16GB,LPDDR5,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Home,Graphite,0.879,88,1,USA
1031,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1255u-13-inch-pixelsense-flow-multi-touch-display-laptop,Microsoft,Microsoft Surface Pro 9,Surface Pro,QIX-00018,Intel,Core i7 1255U,10,16GB,LPDDR5,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Home,Graphite,0.879,88,1,USA
1032,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1265u-13-inch-pixelsense-flow-display-platinum-2-in-1-detachable-laptop,Microsoft,Microsoft Surface Pro 9 (Wi-Fi),Surface Pro,QIY-00001,Intel,Core i7 1265U,10,16GB,LPDDR5,Not Found,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Pro,Platinum,0.88,88,1,USA
1033,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1265u-13-inch-pixelsense-flow-display-platinum-2-in-1-detachable-laptop,Microsoft,Microsoft Surface Pro 9 (Wi-Fi),Surface Pro,QIY-00001,Intel,Core i7 1265U,10,16GB,LPDDR5,Not Found,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Pro,Platinum,0.88,88,1,USA
1034,https://www.ryans.com/microsoft-surface-pro-9-wi-fi-intel-core-i7-1265u-13-inch-pixelsense-flow-display-platinum-2-in-1-detachable-laptop,Microsoft,Microsoft Surface Pro 9 (Wi-Fi),Surface Pro,QIY-00001,Intel,Core i7 1265U,10,16GB,LPDDR5,Not Found,Intel Iris Xe Graphics,Integrated,Shared,13,PixelSense Flow MultiTouch Display,2880x1920,Yes,No,No,No,Win-11 Pro,Platinum,0.88,88,1,USA
1035,https://www.ryans.com/asus-rog-strix-g16-g614jvr-intel-core-i9-14900hx-16gb-ram-512gb-ssd-16-inch-qhd-wqxga-display-volt-green-gaming-laptop,Asus,Asus ROG Strix G16 G614JVR,ROG,G614JVR-N4152W,Intel,Core i9 14900HX,24,16GB,DDR5,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,16,QHD+ WQXGA LED Display,2560x1600,No,1,Yes,No,Win-11 Home,Volt Green,2.5,280,2,Taiwan
1036,https://www.ryans.com/asus-rog-strix-g16-g614jvr-intel-core-i9-14900hx-16gb-ram-512gb-ssd-16-inch-qhd-wqxga-display-volt-green-gaming-laptop,Asus,Asus ROG Strix G16 G614JVR,ROG,G614JVR-N4152W,Intel,Core i9 14900HX,24,16GB,DDR5,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,16,QHD+ WQXGA LED Display,2560x1600,No,1,Yes,No,Win-11 Home,Volt Green,2.5,280,2,Taiwan
1037,https://www.ryans.com/asus-rog-strix-g16-g614jvr-intel-core-i9-14900hx-16gb-ram-512gb-ssd-16-inch-qhd-wqxga-display-volt-green-gaming-laptop,Asus,Asus ROG Strix G16 G614JVR,ROG,G614JVR-N4152W,Intel,Core i9 14900HX,24,16GB,DDR5,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,16,QHD+ WQXGA LED Display,2560x1600,No,1,Yes,No,Win-11 Home,Volt Green,2.5,280,2,Taiwan
1038,https://www.ryans.com/apple-macbook-pro--late-2023--apple-m3-8gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MR7K3LL/A, MR7K3ZP/A",Apple,Apple M3 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.5,70,1,USA
1039,https://www.ryans.com/apple-macbook-pro--late-2023--apple-m3-8gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MR7K3LL/A, MR7K3ZP/A",Apple,Apple M3 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.5,70,1,USA
1040,https://www.ryans.com/apple-macbook-pro--late-2023--apple-m3-8gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MR7K3LL/A, MR7K3ZP/A",Apple,Apple M3 Chip,8,8GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.5,70,1,USA
1041,https://www.ryans.com/microsoft-surface-laptop-studio-2-intel-core-i7-13700h-14.4-inch-pixelsense-flow-multi-touch-display-platinum-surface-laptop,Microsoft,Microsoft Surface Laptop Studio 2,Surface Laptop,ZRF-00001,Intel,Core i7 13700H,14,16GB,Unmentioned,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14.4,PixelSense Flow MultiTouch Display,2400x1600,Yes,No,No,No,Win-11 Home,Platinum,1.8,88,1,USA
1042,https://www.ryans.com/microsoft-surface-laptop-studio-2-intel-core-i7-13700h-14.4-inch-pixelsense-flow-multi-touch-display-platinum-surface-laptop,Microsoft,Microsoft Surface Laptop Studio 2,Surface Laptop,ZRF-00001,Intel,Core i7 13700H,14,16GB,Unmentioned,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14.4,PixelSense Flow MultiTouch Display,2400x1600,Yes,No,No,No,Win-11 Home,Platinum,1.8,88,1,USA
1043,https://www.ryans.com/microsoft-surface-laptop-studio-2-intel-core-i7-13700h-14.4-inch-pixelsense-flow-multi-touch-display-platinum-surface-laptop,Microsoft,Microsoft Surface Laptop Studio 2,Surface Laptop,ZRF-00001,Intel,Core i7 13700H,14,16GB,Unmentioned,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,14.4,PixelSense Flow MultiTouch Display,2400x1600,Yes,No,No,No,Win-11 Home,Platinum,1.8,88,1,USA
1044,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy,Apple,Apple MacBook Air (2022),MacBook Air,Z161000ZY,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1045,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy,Apple,Apple MacBook Air (2022),MacBook Air,Z161000ZY,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1046,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy,Apple,Apple MacBook Air (2022),MacBook Air,Z161000ZY,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1047,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18T000PP,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Midnight,1.5,35,1,USA
1048,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18T000PP,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Midnight,1.5,35,1,USA
1049,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18T000PP,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Midnight,1.5,35,1,USA
1050,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-space-gray-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18L000PR,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Space Gray,1.5,35,1,USA
1051,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-space-gray-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18L000PR,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Space Gray,1.5,35,1,USA
1052,https://www.ryans.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-space-gray-macbook,Apple,Apple MacBook Air (2023),MacBook Air,Z18L000PR,Apple,Apple M2 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,15.3,Liquid Retina,2880x1864,No,No,No,Yes,macOS,Space Gray,1.5,35,1,USA
1053,https://www.ryans.com/apple-macbook-air-2022-apple-m2-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Not Found,Apple,Apple M2 Chip,8,24GB,Unmentioned,Not Found,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1054,https://www.ryans.com/apple-macbook-air-2022-apple-m2-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Not Found,Apple,Apple M2 Chip,8,24GB,Unmentioned,Not Found,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1055,https://www.ryans.com/apple-macbook-air-2022-apple-m2-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Not Found,Apple,Apple M2 Chip,8,24GB,Unmentioned,Not Found,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1056,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-5800h-16-inch-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2253W-H5600QM,AMD,Ryzen 7 5800H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,No,Win-11 Home,Star Black,2.4,240,2,Taiwan
1057,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-5800h-16-inch-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2253W-H5600QM,AMD,Ryzen 7 5800H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,No,Win-11 Home,Star Black,2.4,240,2,Taiwan
1058,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-5800h-16-inch-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2253W-H5600QM,AMD,Ryzen 7 5800H,8,16GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,No,Win-11 Home,Star Black,2.4,240,2,Taiwan
1059,https://www.ryans.com/asus-rog-zephyrus-g14-ga403uv-amd-ryzen-9-8945hs-32gb-ram-1tb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UV,ROG,GA403UV-QS084W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1060,https://www.ryans.com/asus-rog-zephyrus-g14-ga403uv-amd-ryzen-9-8945hs-32gb-ram-1tb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UV,ROG,GA403UV-QS084W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1061,https://www.ryans.com/asus-rog-zephyrus-g14-ga403uv-amd-ryzen-9-8945hs-32gb-ram-1tb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UV,ROG,GA403UV-QS084W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4060 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1062,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX33LL/A, MRX33ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Black,1.6,70,1,USA
1063,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX33LL/A, MRX33ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Black,1.6,70,1,USA
1064,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX33LL/A, MRX33ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Black,1.6,70,1,USA
1065,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX63LL/A, MRX63ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.6,70,1,USA
1066,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX63LL/A, MRX63ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.6,70,1,USA
1067,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,"MRX63LL/A, MRX63ZP/A",Apple,Apple M3 Pro Chip,11,18GB,Unmentioned,NVMe PCIe,Apple 14-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Silver,1.6,70,1,USA
1068,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-16gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,Z1C800002B,Apple,Apple M3 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.5,70,1,USA
1069,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-16gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,Z1C800002B,Apple,Apple M3 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.5,70,1,USA
1070,https://www.ryans.com/apple-macbook-pro-late-2023-apple-m3-16gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2023),MacBook Pro,Z1C800002B,Apple,Apple M3 Chip,8,16GB,Unmentioned,NVMe PCIe,Apple 10-Core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.5,70,1,USA
1071,https://www.ryans.com/apple-macbook-pro-late-2021-apple-m1-pro-10-core-chip-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2021),MacBook Pro,Z15H000PA / Z15G0018Q,Apple,Apple M1 Pro,10,32GB,Unmentioned,NVMe PCIe,Apple 16-core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.6,96,1,USA
1072,https://www.ryans.com/apple-macbook-pro-late-2021-apple-m1-pro-10-core-chip-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2021),MacBook Pro,Z15H000PA / Z15G0018Q,Apple,Apple M1 Pro,10,32GB,Unmentioned,NVMe PCIe,Apple 16-core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.6,96,1,USA
1073,https://www.ryans.com/apple-macbook-pro-late-2021-apple-m1-pro-10-core-chip-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (Late 2021),MacBook Pro,Z15H000PA / Z15G0018Q,Apple,Apple M1 Pro,10,32GB,Unmentioned,NVMe PCIe,Apple 16-core GPU,Integrated,Shared,14.2,Liquid Retina XDR Display,3024x1964,No,1,No,Yes,macOS,Space Gray,1.6,96,1,USA
1074,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-9-5900hx-16-inch-4k-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2252W-H5600QM,AMD,Ryzen 9 5900HX,8,32GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,Yes,Win-11 Home,Star Black,2.4,240,2,Taiwan
1075,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-9-5900hx-16-inch-4k-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2252W-H5600QM,AMD,Ryzen 9 5900HX,8,32GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,Yes,Win-11 Home,Star Black,2.4,240,2,Taiwan
1076,https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-9-5900hx-16-inch-4k-wquxga-oled-display-star-black-laptop,Asus,Asus ProArt StudioBook 16 H5600QM,ProArt StudioBook,L2252W-H5600QM,AMD,Ryzen 9 5900HX,8,32GB,DDR4,NVMe PCIe,Nvidia RTX 3060 Graphics,Dedicated,6GB,16,4K WQUXGA OLED,3840x2400,No,1,Yes,Yes,Win-11 Home,Star Black,2.4,240,2,Taiwan
1077,https://www.ryans.com/asus-rog-zephyrus-g14-ga403ui-amd-ryzen-9-8945hs-32gb-ram-512gb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UI,ROG,GA403UI-QS095W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4070 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1078,https://www.ryans.com/asus-rog-zephyrus-g14-ga403ui-amd-ryzen-9-8945hs-32gb-ram-512gb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UI,ROG,GA403UI-QS095W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4070 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1079,https://www.ryans.com/asus-rog-zephyrus-g14-ga403ui-amd-ryzen-9-8945hs-32gb-ram-512gb-ssd-14-inch-3k-oled-wqhd-display-eclipse-gray-gaming-laptop,Asus,Asus ROG Zephyrus G14 GA403UI,ROG,GA403UI-QS095W,AMD,Ryzen 9 8945HS,8,32GB,LPDDR5x,NVMe PCIe,Nvidia RTX 4070 Graphics,Dedicated,8GB,14,3K OLED WQHD Display,2880x1800,No,1,No,No,Win-11 Home,Eclipse Gray,1.5,180,2,Taiwan
1080,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Z161000MB,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1081,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Z161000MB,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1082,https://www.ryans.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook,Apple,Apple MacBook Air (2022),MacBook Air,Z161000MB,Apple,Apple M2,8,24GB,Unmentioned,NVMe PCIe,Apple 10-core GPU,Integrated,Shared,13.6,Liquid Retina,2560x1664,No,No,No,Yes,macOS,Midnight,1.24,30,1,USA
1083,https://www.ryans.com/lenovo-legion-7i-gaming-16iax7-intel-core-i9-12900hx-32gb-ram-1tb-ssd-16-inch-storm-grey-black-gaming-laptop,Lenovo,Lenovo Legion 7i Gaming 16IAX7,Legion,82TD009KIN,Intel,Core i9 12900HX,16,32GB,DDR5,NVMe PCIe,Nvidia RTX 3080 Ti Graphics,Dedicated,16GB,16,2.5K QHD WQXGA Display,2560x1600,No,1,Yes,Yes,Win-11 Home,Storm Grey-Black,2.53,300,2,China
1084,https://www.ryans.com/lenovo-legion-7i-gaming-16iax7-intel-core-i9-12900hx-32gb-ram-1tb-ssd-16-inch-storm-grey-black-gaming-laptop,Lenovo,Lenovo Legion 7i Gaming 16IAX7,Legion,82TD009KIN,Intel,Core i9 12900HX,16,32GB,DDR5,NVMe PCIe,Nvidia RTX 3080 Ti Graphics,Dedicated,16GB,16,2.5K QHD WQXGA Display,2560x1600,No,1,Yes,Yes,Win-11 Home,Storm Grey-Black,2.53,300,2,China
1085,https://www.ryans.com/lenovo-legion-7i-gaming-16iax7-intel-core-i9-12900hx-32gb-ram-1tb-ssd-16-inch-storm-grey-black-gaming-laptop,Lenovo,Lenovo Legion 7i Gaming 16IAX7,Legion,82TD009KIN,Intel,Core i9 12900HX,16,32GB,DDR5,NVMe PCIe,Nvidia RTX 3080 Ti Graphics,Dedicated,16GB,16,2.5K QHD WQXGA Display,2560x1600,No,1,Yes,Yes,Win-11 Home,Storm Grey-Black,2.53,300,2,China
1086,https://www.ryans.com/apple-macbook-pro-2023-apple-m2-pro-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (2023),MacBook Pro,MNW83LL/A,Apple,Apple M2 Pro,12,16GB,Unmentioned,NVMe PCIe,Apple 19-core GPU,Integrated,Shared,16.2,Liquid Retina XDR Display,3456x2234,No,1,No,Yes,macOS,Space Gray,2.15,140,1,USA
1087,https://www.ryans.com/apple-macbook-pro-2023-apple-m2-pro-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Apple,Apple MacBook Pro (2023),MacBook Pro,MNW83LL/A,Apple,Apple M2 Pro,12,16GB,Unmentioned,NVMe PCIe,Apple 19-core GPU,Integrated,Shared,16.2,Liquid Retina XDR Display,3456x2234,No,1,No,Yes,macOS,Space Gray,2.15,140,1,USA
